,ds,y,CPI
665,2014-08-26,22.605876922607425,237.852
666,2014-08-27,22.883712768554688,237.852
667,2014-08-28,22.910606384277344,237.852
668,2014-08-29,22.96662330627441,237.852
669,2014-09-02,23.1458740234375,238.031
670,2014-09-03,22.16895294189453,238.031
671,2014-09-04,21.985218048095703,238.031
672,2014-09-05,22.17567253112793,238.031
673,2014-09-08,22.038990020751957,238.031
674,2014-09-09,21.95608901977539,238.031
675,2014-09-10,22.630523681640625,238.031
676,2014-09-11,22.72687530517578,238.031
677,2014-09-12,22.778404235839844,238.031
678,2014-09-15,22.77168083190918,238.031
679,2014-09-16,22.599159240722656,238.031
680,2014-09-17,22.760482788085938,238.031
681,2014-09-18,22.80753517150879,238.031
682,2014-09-19,22.621557235717773,238.031
683,2014-09-22,22.64396858215332,238.031
684,2014-09-23,22.99798583984375,238.031
685,2014-09-24,22.798572540283203,238.031
686,2014-09-25,21.92919921875,238.031
687,2014-09-26,22.57450485229492,238.031
688,2014-09-29,22.43110656738281,238.031
689,2014-09-30,22.57450485229492,238.031
690,2014-10-01,22.222728729248047,237.433
691,2014-10-02,22.384057998657227,237.433
692,2014-10-03,22.321311950683597,237.433
693,2014-10-06,22.321311950683597,237.433
694,2014-10-07,22.12637710571289,237.433
695,2014-10-08,22.58571434020996,237.433
696,2014-10-09,22.63500022888184,237.433
697,2014-10-10,22.57002639770508,237.433
698,2014-10-13,22.363882064819336,237.433
699,2014-10-14,22.12637710571289,237.433
700,2014-10-15,21.85525703430176,237.433
701,2014-10-16,21.568452835083008,237.433
702,2014-10-17,21.884389877319336,237.433
703,2014-10-20,22.35268211364746,237.433
704,2014-10-21,22.95989799499512,237.433
705,2014-10-22,23.07640838623047,237.433
706,2014-10-23,23.488693237304688,237.433
707,2014-10-24,23.576074600219727,237.433
708,2014-10-27,23.55142593383789,237.433
709,2014-10-28,23.916654586791992,237.433
710,2014-10-29,24.05109214782715,237.433
711,2014-10-30,23.970430374145508,237.433
712,2014-10-31,24.198976516723636,237.433
713,2014-11-03,24.512664794921875,236.151
714,2014-11-04,24.33341407775879,236.151
715,2014-11-05,24.39167213439941,236.151
716,2014-11-06,24.4614315032959,236.151
717,2014-11-07,24.531192779541016,236.151
718,2014-11-10,24.49069023132324,236.151
719,2014-11-11,24.686471939086918,236.151
720,2014-11-12,25.035268783569336,236.151
721,2014-11-13,25.388580322265625,236.151
722,2014-11-14,25.69463157653809,236.151
723,2014-11-17,25.65187263488769,236.151
724,2014-11-18,25.98491859436035,236.151
725,2014-11-19,25.804895401000977,236.151
726,2014-11-20,26.17395782470703,236.151
727,2014-11-21,26.209962844848636,236.151
728,2014-11-24,26.6960391998291,236.151
729,2014-11-25,26.46425437927246,236.151
730,2014-11-26,26.77930450439453,236.151
731,2014-11-28,26.763551712036133,236.151
732,2014-12-01,25.894914627075195,234.812
733,2014-12-02,25.7958927154541,234.812
734,2014-12-03,26.08844375610352,234.812
735,2014-12-04,25.98942756652832,234.812
736,2014-12-05,25.8791618347168,234.812
737,2014-12-08,25.29407119750977,234.812
738,2014-12-09,25.681123733520508,234.812
739,2014-12-10,25.192794799804688,234.812
740,2014-12-11,25.11853790283203,234.812
741,2014-12-12,24.69322204589844,234.812
742,2014-12-15,24.35566520690918,234.812
743,2014-12-16,24.022611618041992,234.812
744,2014-12-17,24.6212100982666,234.812
745,2014-12-18,25.35032081604004,234.812
746,2014-12-19,25.154544830322266,234.812
747,2014-12-22,25.415590286254883,234.812
748,2014-12-23,25.325571060180664,234.812
749,2014-12-24,25.206300735473636,234.812
750,2014-12-26,25.65187263488769,234.812
751,2014-12-29,25.633865356445312,234.812
752,2014-12-30,25.321069717407227,234.812
753,2014-12-31,24.83949089050293,234.812
754,2015-01-02,24.603200912475582,233.707
755,2015-01-05,23.91009521484375,233.707
756,2015-01-06,23.912351608276367,233.707
757,2015-01-07,24.247642517089844,233.707
758,2015-01-08,25.179298400878903,233.707
759,2015-01-09,25.206300735473636,233.707
760,2015-01-12,24.585203170776367,233.707
761,2015-01-13,24.803485870361328,233.707
762,2015-01-14,24.70897483825684,233.707
763,2015-01-15,24.03836250305176,233.707
764,2015-01-16,23.85158920288086,233.707
765,2015-01-20,24.46593475341797,233.707
766,2015-01-21,24.6527156829834,233.707
767,2015-01-22,25.29407119750977,233.707
768,2015-01-23,25.424591064453125,233.707
769,2015-01-26,25.45159149169922,233.707
770,2015-01-27,24.560447692871094,233.707
771,2015-01-28,25.948917388916016,233.707
772,2015-01-29,26.756799697875977,233.707
773,2015-01-30,26.3652400970459,233.707
774,2015-02-02,26.6960391998291,234.722
775,2015-02-03,26.70054626464844,234.722
776,2015-02-04,26.90532112121582,234.722
777,2015-02-05,27.09736633300781,234.722
778,2015-02-06,26.86917304992676,234.722
779,2015-02-09,27.04765510559082,234.722
780,2015-02-10,27.567285537719727,234.722
781,2015-02-11,28.21343040466309,234.722
782,2015-02-12,28.570390701293945,234.722
783,2015-02-13,28.710458755493164,234.722
784,2015-02-17,28.87990379333496,234.722
785,2015-02-18,29.080982208251957,234.722
786,2015-02-19,29.019975662231445,234.722
787,2015-02-20,29.257200241088867,234.722
788,2015-02-23,30.047935485839844,234.722
789,2015-02-24,29.86041641235352,234.722
790,2015-02-25,29.09679412841797,234.722
791,2015-02-26,29.46504783630371,234.722
792,2015-02-27,29.022235870361328,234.722
793,2015-03-02,29.16457176208496,236.119
794,2015-03-03,29.225568771362305,236.119
795,2015-03-04,29.04030990600586,236.119
796,2015-03-05,28.5590934753418,236.119
797,2015-03-06,28.602014541625977,236.119
798,2015-03-09,28.724016189575195,236.119
799,2015-03-10,28.12983703613281,236.119
800,2015-03-11,27.616989135742188,236.119
801,2015-03-12,28.11627769470215,236.119
802,2015-03-13,27.921987533569336,236.119
803,2015-03-16,28.22923851013184,236.119
804,2015-03-17,28.701419830322266,236.119
805,2015-03-18,29.024494171142575,236.119
806,2015-03-19,28.805347442626957,236.119
807,2015-03-20,28.443870544433597,236.119
808,2015-03-23,28.73983383178711,236.119
809,2015-03-24,28.622352600097656,236.119
810,2015-03-25,27.87453842163086,236.119
811,2015-03-26,28.068832397460938,236.119
812,2015-03-27,27.845170974731445,236.119
813,2015-03-30,28.550058364868164,236.119
814,2015-03-31,28.11176109313965,236.119
815,2015-04-01,28.071094512939453,236.599
816,2015-04-02,28.31282997131348,236.599
817,2015-04-06,28.771455764770508,236.599
818,2015-04-07,28.468719482421875,236.599
819,2015-04-08,28.376089096069336,236.599
820,2015-04-09,28.592979431152344,236.599
821,2015-04-10,28.71497917175293,236.599
822,2015-04-13,28.65850067138672,236.599
823,2015-04-14,28.53424072265625,236.599
824,2015-04-15,28.64268684387207,236.599
825,2015-04-16,28.50486946105957,236.599
826,2015-04-17,28.184059143066406,236.599
827,2015-04-20,28.82794570922852,236.599
828,2015-04-21,28.67205238342285,236.599
829,2015-04-22,29.058385848999023,236.599
830,2015-04-23,29.29559898376465,236.599
831,2015-04-24,29.43341445922852,236.599
832,2015-04-27,29.96885299682617,236.599
833,2015-04-28,29.496679306030277,236.599
834,2015-04-29,29.062902450561523,236.599
835,2015-04-30,28.274423599243164,236.599
836,2015-05-01,29.13293838500977,237.805
837,2015-05-04,29.07645797729492,237.805
838,2015-05-05,28.42127799987793,237.805
839,2015-05-06,28.242795944213867,237.805
840,2015-05-07,28.417484283447266,237.805
841,2015-05-08,28.95289421081543,237.805
842,2015-05-11,28.6579647064209,237.805
843,2015-05-12,28.55587387084961,237.805
844,2015-05-13,28.5876407623291,237.805
845,2015-05-14,29.25463104248047,237.805
846,2015-05-15,29.213790893554688,237.805
847,2015-05-18,29.53594398498535,237.805
848,2015-05-19,29.508724212646484,237.805
849,2015-05-20,29.506452560424805,237.805
850,2015-05-21,29.80817985534668,237.805
851,2015-05-22,30.06908226013184,237.805
852,2015-05-26,29.406627655029297,237.805
853,2015-05-27,29.95564842224121,237.805
854,2015-05-28,29.89666748046875,237.805
855,2015-05-29,29.556358337402344,237.805
856,2015-06-01,29.61534309387207,238.638
857,2015-06-02,29.48377227783203,238.638
858,2015-06-03,29.520057678222656,238.638
859,2015-06-04,29.34764671325684,238.638
860,2015-06-05,29.18656539916992,238.638
861,2015-06-08,28.993730545043945,238.638
862,2015-06-09,28.907520294189453,238.638
863,2015-06-10,29.238754272460938,238.638
864,2015-06-11,29.17295265197754,238.638
865,2015-06-12,28.85080337524414,238.638
866,2015-06-15,28.794086456298828,238.638
867,2015-06-16,28.948362350463867,238.638
868,2015-06-17,28.880294799804688,238.638
869,2015-06-18,29.01188468933105,238.638
870,2015-06-19,28.72148895263672,238.638
871,2015-06-22,28.95062828063965,238.638
872,2015-06-23,28.81904411315918,238.638
873,2015-06-24,29.064064025878903,238.638
874,2015-06-25,28.92566299438477,238.638
875,2015-06-26,28.755521774291992,238.638
876,2015-06-29,28.251873016357425,238.638
877,2015-06-30,28.456056594848636,238.638
878,2015-07-01,28.72148895263672,238.654
879,2015-07-02,28.68519401550293,238.654
880,2015-07-06,28.585369110107425,238.654
881,2015-07-07,28.515037536621094,238.654
882,2015-07-08,27.807212829589844,238.654
883,2015-07-09,27.24004554748535,238.654
884,2015-07-10,27.968284606933597,238.654
885,2015-07-13,28.508230209350582,238.654
886,2015-07-14,28.49689483642578,238.654
887,2015-07-15,28.77139663696289,238.654
888,2015-07-16,29.154808044433597,238.654
889,2015-07-17,29.406627655029297,238.654
890,2015-07-20,29.962461471557617,238.654
891,2015-07-21,29.662992477416992,238.654
892,2015-07-22,28.40841293334961,238.654
893,2015-07-23,28.394798278808597,238.654
894,2015-07-24,28.24506187438965,238.654
895,2015-07-27,27.852582931518555,238.654
896,2015-07-28,27.990970611572266,238.654
897,2015-07-29,27.902494430541992,238.654
898,2015-07-30,27.7618350982666,238.654
899,2015-07-31,27.519086837768555,238.654
900,2015-08-03,26.87024688720703,238.316
901,2015-08-04,26.008146286010746,238.316
902,2015-08-05,26.180570602416992,238.316
903,2015-08-06,26.2375431060791,238.316
904,2015-08-07,26.326417922973636,238.316
905,2015-08-10,27.28358459472656,238.316
906,2015-08-11,25.863788604736328,238.316
907,2015-08-12,26.26260757446289,238.316
908,2015-08-13,26.24209976196289,238.316
909,2015-08-14,26.426692962646484,238.316
910,2015-08-17,26.70016860961914,238.316
911,2015-08-18,26.549755096435547,238.316
912,2015-08-19,26.21019554138184,238.316
913,2015-08-20,25.672365188598636,238.316
914,2015-08-21,24.102163314819336,238.316
915,2015-08-24,23.500524520874023,238.316
916,2015-08-25,23.641820907592773,238.316
917,2015-08-26,24.99779319763184,238.316
918,2015-08-27,25.733890533447266,238.316
919,2015-08-28,25.818220138549805,238.316
920,2015-08-31,25.697429656982425,238.316
921,2015-09-01,24.54884147644043,237.945
922,2015-09-02,25.60171127319336,237.945
923,2015-09-03,25.152761459350582,237.945
924,2015-09-04,24.902076721191406,237.945
925,2015-09-08,25.594877243041992,237.945
926,2015-09-09,25.10262489318848,237.945
927,2015-09-10,25.654130935668945,237.945
928,2015-09-11,26.027875900268555,237.945
929,2015-09-14,26.278562545776367,237.945
930,2015-09-15,26.499624252319336,237.945
931,2015-09-16,26.52924346923828,237.945
932,2015-09-17,25.9617862701416,237.945
933,2015-09-18,25.85467338562012,237.945
934,2015-09-21,26.255773544311523,237.945
935,2015-09-22,25.84327888488769,237.945
936,2015-09-23,26.05294609069824,237.945
937,2015-09-24,26.207914352416992,237.945
938,2015-09-25,26.141828536987305,237.945
939,2015-09-28,25.62450218200684,237.945
940,2015-09-29,24.854217529296875,237.945
941,2015-09-30,25.13680648803711,237.945
942,2015-10-01,24.97272300720215,237.838
943,2015-10-02,25.15504264831543,237.838
944,2015-10-05,25.24619674682617,237.838
945,2015-10-06,25.366979598999023,237.838
946,2015-10-07,25.24619674682617,237.838
947,2015-10-08,24.954492568969727,237.838
948,2015-10-09,25.551576614379883,237.838
949,2015-10-12,25.433076858520508,237.838
950,2015-10-13,25.47637176513672,237.838
951,2015-10-14,25.11629867553711,237.838
952,2015-10-15,25.49233055114746,237.838
953,2015-10-16,25.30545234680176,237.838
954,2015-10-19,25.46269989013672,237.838
955,2015-10-20,25.927600860595703,237.838
956,2015-10-21,25.925329208374023,237.838
957,2015-10-22,26.32185935974121,237.838
958,2015-10-23,27.137725830078125,237.838
959,2015-10-26,26.27172470092773,237.838
960,2015-10-27,26.10536193847656,237.838
961,2015-10-28,27.1810245513916,237.838
962,2015-10-29,27.46817398071289,237.838
963,2015-10-30,27.23343849182129,237.838
964,2015-11-02,27.616304397583008,237.336
965,2015-11-03,27.933076858520508,237.336
966,2015-11-04,27.80318069458008,237.336
967,2015-11-05,27.675004959106445,237.336
968,2015-11-06,27.707050323486328,237.336
969,2015-11-09,27.594905853271484,237.336
970,2015-11-10,26.72520065307617,237.336
971,2015-11-11,26.574146270751957,237.336
972,2015-11-12,26.484882354736328,237.336
973,2015-11-13,25.711301803588867,237.336
974,2015-11-16,26.132423400878903,237.336
975,2015-11-17,26.02027702331543,237.336
976,2015-11-18,26.84421157836914,237.336
977,2015-11-19,27.185230255126957,237.336
978,2015-11-20,27.30423927307129,237.336
979,2015-11-23,26.94949531555176,237.336
980,2015-11-24,27.208112716674805,237.336
981,2015-11-25,27.01357650756836,237.336
982,2015-11-27,26.96322250366211,237.336
983,2015-11-30,27.075366973876957,237.336
984,2015-12-01,26.855653762817383,236.525
985,2015-12-02,26.61305427551269,236.525
986,2015-12-03,26.365873336791992,236.525
987,2015-12-04,27.242450714111328,236.525
988,2015-12-07,27.070789337158203,236.525
989,2015-12-08,27.059350967407227,236.525
990,2015-12-09,26.46199989318848,236.525
991,2015-12-10,26.587875366210938,236.525
992,2015-12-11,25.90355110168457,236.525
993,2015-12-14,25.743349075317383,236.525
994,2015-12-15,25.287887573242188,236.525
995,2015-12-16,25.48242950439453,236.525
996,2015-12-17,24.94229888916016,236.525
997,2015-12-18,24.26712417602539,236.525
998,2015-12-21,24.56466484069824,236.525
999,2015-12-22,24.541778564453125,236.525
1000,2015-12-23,24.857614517211918,236.525
1001,2015-12-24,24.72486686706543,236.525
1002,2015-12-28,24.44793510437012,236.525
1003,2015-12-29,24.887371063232425,236.525
1004,2015-12-30,24.562374114990234,236.525
1005,2015-12-31,24.090898513793945,236.525
1006,2016-01-04,24.11150360107422,236.916
1007,2016-01-05,23.50727653503418,236.916
1008,2016-01-06,23.04724884033203,236.916
1009,2016-01-07,22.07454872131348,236.916
1010,2016-01-08,22.191274642944336,236.916
1011,2016-01-11,22.55060195922852,236.916
1012,2016-01-12,22.877891540527344,236.916
1013,2016-01-13,22.289690017700195,236.916
1014,2016-01-14,22.777183532714844,236.916
1015,2016-01-15,22.23018264770508,236.916
1016,2016-01-19,22.122617721557617,236.916
1017,2016-01-20,22.152368545532227,236.916
1018,2016-01-21,22.04021644592285,236.916
1019,2016-01-22,23.2120361328125,236.916
1020,2016-01-25,22.75887489318848,236.916
1021,2016-01-26,22.884750366210938,236.916
1022,2016-01-27,21.381072998046875,236.916
1023,2016-01-28,21.534412384033203,236.916
1024,2016-01-29,22.27824592590332,236.916
1025,2016-02-01,22.069969177246094,237.111
1026,2016-02-02,21.62367820739746,237.111
1027,2016-02-03,22.051668167114254,237.111
1028,2016-02-04,22.22885131835937,237.111
1029,2016-02-05,21.635156631469727,237.111
1030,2016-02-08,21.862972259521484,237.111
1031,2016-02-09,21.858362197875977,237.111
1032,2016-02-10,21.692686080932617,237.111
1033,2016-02-11,21.561525344848636,237.111
1034,2016-02-12,21.62825584411621,237.111
1035,2016-02-16,22.23805809020996,237.111
1036,2016-02-17,22.578617095947266,237.111
1037,2016-02-18,22.150611877441406,237.111
1038,2016-02-19,22.09998893737793,237.111
1039,2016-02-22,22.29327392578125,237.111
1040,2016-02-23,21.78933525085449,237.111
1041,2016-02-24,22.113794326782227,237.111
1042,2016-02-25,22.265670776367188,237.111
1043,2016-02-26,22.300182342529297,237.111
1044,2016-02-29,22.249561309814453,237.111
1045,2016-03-01,23.13319206237793,238.132
1046,2016-03-02,23.183813095092773,238.132
1047,2016-03-03,23.356401443481445,238.132
1048,2016-03-04,23.7038688659668,238.132
1049,2016-03-07,23.441539764404297,238.132
1050,2016-03-08,23.24824523925781,238.132
1051,2016-03-09,23.268957138061523,238.132
1052,2016-03-10,23.28046226501465,238.132
1053,2016-03-11,23.531286239624023,238.132
1054,2016-03-14,23.59111213684082,238.132
1055,2016-03-15,24.065149307250977,238.132
1056,2016-03-16,24.38500595092773,238.132
1057,2016-03-17,24.345888137817383,238.132
1058,2016-03-18,24.37350273132324,238.132
1059,2016-03-21,24.37120056152344,238.132
1060,2016-03-22,24.557588577270508,238.132
1061,2016-03-23,24.42182159423828,238.132
1062,2016-03-24,24.31596946716309,238.132
1063,2016-03-28,24.20551872253418,238.132
1064,2016-03-29,24.77849769592285,238.132
1065,2016-03-30,25.21110343933105,238.132
1066,2016-03-31,25.07994079589844,238.132
1067,2016-04-01,25.31005477905273,239.261
1068,2016-04-04,25.5700798034668,239.261
1069,2016-04-05,25.26863670349121,239.261
1070,2016-04-06,25.533262252807617,239.261
1071,2016-04-07,24.976390838623047,239.261
1072,2016-04-08,25.00400733947754,239.261
1073,2016-04-11,25.08684539794922,239.261
1074,2016-04-12,25.41360282897949,239.261
1075,2016-04-13,25.781787872314453,239.261
1076,2016-04-14,25.79558753967285,239.261
1077,2016-04-15,25.277841567993164,239.261
1078,2016-04-18,24.732467651367188,239.261
1079,2016-04-19,24.60130882263184,239.261
1080,2016-04-20,24.65193748474121,239.261
1081,2016-04-21,24.38500595092773,239.261
1082,2016-04-22,24.318273544311523,239.261
1083,2016-04-25,24.18020439147949,239.261
1084,2016-04-26,24.012216567993164,239.261
1085,2016-04-27,22.509593963623047,239.261
1086,2016-04-28,21.8215446472168,239.261
1087,2016-04-29,21.57072639465332,239.261
1088,2016-05-02,21.547719955444336,240.229
1089,2016-05-03,21.902088165283203,240.229
1090,2016-05-04,21.674278259277344,240.229
1091,2016-05-05,21.586301803588867,240.229
1092,2016-05-06,21.46592330932617,240.229
1093,2016-05-09,21.48212432861328,240.229
1094,2016-05-10,21.62797737121582,240.229
1095,2016-05-11,21.417299270629883,240.229
1096,2016-05-12,20.914915084838867,240.229
1097,2016-05-13,20.956588745117188,240.229
1098,2016-05-16,21.734474182128903,240.229
1099,2016-05-17,21.644184112548828,240.229
1100,2016-05-18,21.891902923583984,240.229
1101,2016-05-19,21.80855178833008,240.229
1102,2016-05-20,22.044700622558597,240.229
1103,2016-05-23,22.32483291625977,240.229
1104,2016-05-24,22.665157318115234,240.229
1105,2016-05-25,23.06336212158203,240.229
1106,2016-05-26,23.24625587463379,240.229
1107,2016-05-27,23.232362747192383,240.229
1108,2016-05-31,23.118927001953125,240.229
1109,2016-06-01,22.7948055267334,241.018
1110,2016-06-02,22.62348747253418,241.018
1111,2016-06-03,22.669788360595703,241.018
1112,2016-06-06,22.83416175842285,241.018
1113,2016-06-07,22.926767349243164,241.018
1114,2016-06-08,22.90592384338379,241.018
1115,2016-06-09,23.07030296325684,241.018
1116,2016-06-10,22.880464553833008,241.018
1117,2016-06-13,22.53550720214844,241.018
1118,2016-06-14,22.563295364379883,241.018
1119,2016-06-15,22.48921012878418,241.018
1120,2016-06-16,22.58412742614746,241.018
1121,2016-06-17,22.070165634155277,241.018
1122,2016-06-20,22.01692008972168,241.018
1123,2016-06-21,22.204444885253903,241.018
1124,2016-06-22,22.1211051940918,241.018
1125,2016-06-23,22.248435974121094,241.018
1126,2016-06-24,21.623350143432617,241.018
1127,2016-06-27,21.308483123779297,241.018
1128,2016-06-28,21.667333602905277,241.018
1129,2016-06-29,21.85486221313477,241.018
1130,2016-06-30,22.132678985595703,241.018
1131,2016-07-01,22.19981002807617,240.628
1132,2016-07-05,21.99145126342773,240.628
1133,2016-07-06,22.116470336914062,240.628
1134,2016-07-07,22.21139335632324,240.628
1135,2016-07-08,22.382709503173828,240.628
1136,2016-07-11,22.45216560363769,240.628
1137,2016-07-12,22.554035186767575,240.628
1138,2016-07-13,22.42669677734375,240.628
1139,2016-07-14,22.87120056152344,240.628
1140,2016-07-15,22.86888313293457,240.628
1141,2016-07-18,23.111974716186523,240.628
1142,2016-07-19,23.12124252319336,240.628
1143,2016-07-20,23.142072677612305,240.628
1144,2016-07-21,23.019371032714844,240.628
1145,2016-07-22,22.841110229492188,240.628
1146,2016-07-25,22.53550720214844,240.628
1147,2016-07-26,22.380393981933597,240.628
1148,2016-07-27,23.83429718017578,240.628
1149,2016-07-28,24.156105041503903,240.628
1150,2016-07-29,24.126007080078125,240.628
1151,2016-08-01,24.55199241638184,240.849
1152,2016-08-02,24.18851852416992,240.849
1153,2016-08-03,24.491792678833008,240.849
1154,2016-08-04,24.64309883117676,240.849
1155,2016-08-05,25.01784896850586,240.849
1156,2016-08-08,25.225017547607425,240.849
1157,2016-08-09,25.32743453979492,240.849
1158,2016-08-10,25.138893127441406,240.849
1159,2016-08-11,25.12260055541992,240.849
1160,2016-08-12,25.18078994750977,240.849
1161,2016-08-15,25.48338890075684,240.849
1162,2016-08-16,25.460111618041992,240.849
1163,2016-08-17,25.422870635986328,240.849
1164,2016-08-18,25.390277862548828,240.849
1165,2016-08-19,25.45545768737793,240.849
1166,2016-08-22,25.257604598999023,240.849
1167,2016-08-23,25.336742401123047,240.849
1168,2016-08-24,25.145872116088867,240.849
1169,2016-08-25,25.03880500793457,240.849
1170,2016-08-26,24.89216041564941,240.849
1171,2016-08-29,24.864221572875977,240.849
1172,2016-08-30,24.67335319519043,240.849
1173,2016-08-31,24.69662857055664,240.849
1174,2016-09-01,24.843276977539062,241.428
1175,2016-09-02,25.0760440826416,241.428
1176,2016-09-06,25.06905937194824,241.428
1177,2016-09-07,25.222686767578125,241.428
1178,2016-09-08,24.56162452697754,241.428
1179,2016-09-09,24.00530815124512,241.428
1180,2016-09-12,24.54300880432129,241.428
1181,2016-09-13,25.12725067138672,241.428
1182,2016-09-14,26.01642417907715,241.428
1183,2016-09-15,26.900938034057617,241.428
1184,2016-09-16,26.7496395111084,241.428
1185,2016-09-19,26.43773460388184,241.428
1186,2016-09-20,26.435401916503903,241.428
1187,2016-09-21,26.43074989318848,241.428
1188,2016-09-22,26.6798095703125,241.428
1189,2016-09-23,26.235227584838867,241.428
1190,2016-09-26,26.27479553222656,241.428
1191,2016-09-27,26.32367515563965,241.428
1192,2016-09-28,26.523860931396484,241.428
1193,2016-09-29,26.11185836791992,241.428
1194,2016-09-30,26.314367294311523,241.428
1195,2016-10-03,26.19100379943848,241.729
1196,2016-10-04,26.3027286529541,241.729
1197,2016-10-05,26.314367294311523,241.729
1198,2016-10-06,26.50989532470703,241.729
1199,2016-10-07,26.549461364746094,241.729
1200,2016-10-10,27.01266860961914,241.729
1201,2016-10-11,27.07086181640625,241.729
1202,2016-10-12,27.31294250488281,241.729
1203,2016-10-13,27.229143142700195,241.729
1204,2016-10-14,27.38043785095215,241.729
1205,2016-10-17,27.36182403564453,241.729
1206,2016-10-18,27.34319877624512,241.729
1207,2016-10-19,27.261734008789062,241.729
1208,2016-10-20,27.247766494750977,241.729
1209,2016-10-21,27.140687942504883,241.729
1210,2016-10-24,27.38509750366211,241.729
1211,2016-10-25,27.524757385253903,241.729
1212,2016-10-26,26.905601501464844,241.729
1213,2016-10-27,26.647226333618164,241.729
1214,2016-10-28,26.47032356262207,241.729
1215,2016-10-31,26.42841911315918,241.729
1216,2016-11-01,25.951250076293945,241.353
1217,2016-11-02,25.974529266357425,241.353
1218,2016-11-03,25.69611167907715,241.353
1219,2016-11-04,25.464488983154297,241.353
1220,2016-11-07,25.831811904907227,241.353
1221,2016-11-08,25.983888626098636,241.353
1222,2016-11-09,25.9417724609375,241.353
1223,2016-11-10,25.218830108642575,241.353
1224,2016-11-11,25.36856460571289,241.353
1225,2016-11-14,24.732187271118164,241.353
1226,2016-11-15,25.059738159179688,241.353
1227,2016-11-16,25.733543395996094,241.353
1228,2016-11-17,25.724184036254883,241.353
1229,2016-11-18,25.74992179870605,241.353
1230,2016-11-21,26.14064216613769,241.353
1231,2016-11-22,26.157018661499023,241.353
1232,2016-11-23,26.023656845092773,241.353
1233,2016-11-25,26.15467834472656,241.353
1234,2016-11-28,26.10320854187012,241.353
1235,2016-11-29,26.077468872070312,241.353
1236,2016-11-30,25.857545852661133,241.353
1237,2016-12-01,25.61656379699707,241.432
1238,2016-12-02,25.712486267089844,241.432
1239,2016-12-05,25.52765846252441,241.432
1240,2016-12-06,25.724184036254883,241.432
1241,2016-12-07,25.97686767578125,241.432
1242,2016-12-08,26.23188591003418,241.432
1243,2016-12-09,26.660036087036133,241.432
1244,2016-12-12,26.507965087890625,241.432
1245,2016-12-13,26.95014953613281,241.432
1246,2016-12-14,26.95014953613281,241.432
1247,2016-12-15,27.09754753112793,241.432
1248,2016-12-16,27.13263702392578,241.432
1249,2016-12-19,27.289400100708008,241.432
1250,2016-12-20,27.3619327545166,241.432
1251,2016-12-21,27.38766098022461,241.432
1252,2016-12-22,27.20750617980957,241.432
1253,2016-12-23,27.261320114135746,241.432
1254,2016-12-27,27.43445205688477,241.432
1255,2016-12-28,27.31747436523437,241.432
1256,2016-12-29,27.310453414916992,241.432
1257,2016-12-30,27.09754753112793,241.432
1258,2017-01-03,27.174753189086918,242.839
1259,2017-01-04,27.14434051513672,242.839
1260,2017-01-05,27.282373428344727,242.839
1261,2017-01-06,27.58653259277344,242.839
1262,2017-01-09,27.839208602905277,242.839
1263,2017-01-10,27.867280960083008,242.839
1264,2017-01-11,28.017019271850582,242.839
1265,2017-01-12,27.900035858154297,242.839
1266,2017-01-13,27.850906372070312,242.839
1267,2017-01-17,28.075511932373047,242.839
1268,2017-01-18,28.073171615600582,242.839
1269,2017-01-19,28.024038314819336,242.839
1270,2017-01-20,28.075511932373047,242.839
1271,2017-01-23,28.094223022460938,242.839
1272,2017-01-24,28.06849479675293,242.839
1273,2017-01-25,28.515357971191406,242.839
1274,2017-01-26,28.52939796447754,242.839
1275,2017-01-27,28.53173828125,242.839
1276,2017-01-30,28.45686912536621,242.839
1277,2017-01-31,28.391355514526367,242.839
1278,2017-02-01,30.1226806640625,243.603
1279,2017-02-02,30.071212768554688,243.603
1280,2017-02-03,30.199893951416016,243.603
1281,2017-02-06,30.48298454284668,243.603
1282,2017-02-07,30.77309799194336,243.603
1283,2017-02-08,30.892414093017575,243.603
1284,2017-02-09,31.11565399169922,243.603
1285,2017-02-10,31.045150756835938,243.603
1286,2017-02-13,31.320072174072266,243.603
1287,2017-02-14,31.72658920288086,243.603
1288,2017-02-15,31.841732025146484,243.603
1289,2017-02-16,31.80413627624512,243.603
1290,2017-02-17,31.891069412231445,243.603
1291,2017-02-21,32.12135314941406,243.603
1292,2017-02-22,32.21769332885742,243.603
1293,2017-02-23,32.08139419555664,243.603
1294,2017-02-24,32.11195755004883,243.603
1295,2017-02-27,32.17539596557617,243.603
1296,2017-02-28,32.189491271972656,243.603
1297,2017-03-01,32.84743118286133,243.801
1298,2017-03-02,32.65240478515625,243.801
1299,2017-03-03,32.8450813293457,243.801
1300,2017-03-06,32.74169158935547,243.801
1301,2017-03-07,32.78397750854492,243.801
1302,2017-03-08,32.66179275512695,243.801
1303,2017-03-09,32.58659744262695,243.801
1304,2017-03-10,32.69468688964844,243.801
1305,2017-03-13,32.70878982543945,243.801
1306,2017-03-14,32.65944290161133,243.801
1307,2017-03-15,33.00486755371094,243.801
1308,2017-03-16,33.05890655517578,243.801
1309,2017-03-17,32.894432067871094,243.801
1310,2017-03-20,33.239837646484375,243.801
1311,2017-03-21,32.85917282104492,243.801
1312,2017-03-22,33.230445861816406,243.801
1313,2017-03-23,33.11295700073242,243.801
1314,2017-03-24,33.047157287597656,243.801
1315,2017-03-27,33.10356521606445,243.801
