Date,CPI
2017-12-16,247.805
2017-12-17,247.805
2017-12-18,247.805
2017-12-19,247.805
2017-12-20,247.805
2017-12-21,247.805
2017-12-22,247.805
2017-12-23,247.805
2017-12-24,247.805
2017-12-25,247.805
2017-12-26,247.805
2017-12-27,247.805
2017-12-28,247.805
2017-12-29,247.805
2017-12-30,247.805
2017-12-31,247.805
2018-01-01,248.743
2018-01-02,248.743
2018-01-03,248.743
2018-01-04,248.743
2018-01-05,248.743
2018-01-06,248.743
2018-01-07,248.743
2018-01-08,248.743
2018-01-09,248.743
2018-01-10,248.743
2018-01-11,248.743
2018-01-12,248.743
2018-01-13,248.743
2018-01-14,248.743
2018-01-15,248.743
2018-01-16,248.743
2018-01-17,248.743
2018-01-18,248.743
2018-01-19,248.743
2018-01-20,248.743
2018-01-21,248.743
2018-01-22,248.743
2018-01-23,248.743
2018-01-24,248.743
2018-01-25,248.743
2018-01-26,248.743
2018-01-27,248.743
2018-01-28,248.743
2018-01-29,248.743
2018-01-30,248.743
2018-01-31,248.743
2018-02-01,249.439
2018-02-02,249.439
2018-02-03,249.439
2018-02-04,249.439
2018-02-05,249.439
2018-02-06,249.439
2018-02-07,249.439
2018-02-08,249.439
2018-02-09,249.439
2018-02-10,249.439
2018-02-11,249.439
2018-02-12,249.439
2018-02-13,249.439
2018-02-14,249.439
2018-02-15,249.439
2018-02-16,249.439
2018-02-17,249.439
2018-02-18,249.439
2018-02-19,249.439
2018-02-20,249.439
2018-02-21,249.439
2018-02-22,249.439
2018-02-23,249.439
2018-02-24,249.439
2018-02-25,249.439
2018-02-26,249.439
2018-02-27,249.439
2018-02-28,249.439
2018-03-01,249.581
2018-03-02,249.581
2018-03-03,249.581
2018-03-04,249.581
2018-03-05,249.581
2018-03-06,249.581
2018-03-07,249.581
2018-03-08,249.581
2018-03-09,249.581
2018-03-10,249.581
2018-03-11,249.581
2018-03-12,249.581
2018-03-13,249.581
2018-03-14,249.581
2018-03-15,249.581
2018-03-16,249.581
2018-03-17,249.581
2018-03-18,249.581
2018-03-19,249.581
2018-03-20,249.581
2018-03-21,249.581
2018-03-22,249.581
2018-03-23,249.581
2018-03-24,249.581
2018-03-25,249.581
2018-03-26,249.581
2018-03-27,249.581
2018-03-28,249.581
2018-03-29,249.581
2018-03-30,249.581
2018-03-31,249.581
2018-04-01,250.146
2018-04-02,250.146
2018-04-03,250.146
2018-04-04,250.146
2018-04-05,250.146
2018-04-06,250.146
2018-04-07,250.146
2018-04-08,250.146
2018-04-09,250.146
2018-04-10,250.146
2018-04-11,250.146
2018-04-12,250.146
2018-04-13,250.146
2018-04-14,250.146
2018-04-15,250.146
2018-04-16,250.146
2018-04-17,250.146
2018-04-18,250.146
2018-04-19,250.146
2018-04-20,250.146
2018-04-21,250.146
2018-04-22,250.146
2018-04-23,250.146
2018-04-24,250.146
2018-04-25,250.146
2018-04-26,250.146
2018-04-27,250.146
2018-04-28,250.146
2018-04-29,250.146
2018-04-30,250.146
2018-05-01,250.779
2018-05-02,250.779
2018-05-03,250.779
2018-05-04,250.779
2018-05-05,250.779
2018-05-06,250.779
2018-05-07,250.779
2018-05-08,250.779
2018-05-09,250.779
2018-05-10,250.779
2018-05-11,250.779
2018-05-12,250.779
2018-05-13,250.779
2018-05-14,250.779
2018-05-15,250.779
2018-05-16,250.779
2018-05-17,250.779
2018-05-18,250.779
2018-05-19,250.779
2018-05-20,250.779
2018-05-21,250.779
2018-05-22,250.779
2018-05-23,250.779
2018-05-24,250.779
2018-05-25,250.779
2018-05-26,250.779
2018-05-27,250.779
2018-05-28,250.779
2018-05-29,250.779
2018-05-30,250.779
2018-05-31,250.779
2018-06-01,251.118
2018-06-02,251.118
2018-06-03,251.118
2018-06-04,251.118
2018-06-05,251.118
2018-06-06,251.118
2018-06-07,251.118
2018-06-08,251.118
2018-06-09,251.118
2018-06-10,251.118
2018-06-11,251.118
2018-06-12,251.118
2018-06-13,251.118
2018-06-14,251.118
2018-06-15,251.118
2018-06-16,251.118
2018-06-17,251.118
2018-06-18,251.118
2018-06-19,251.118
2018-06-20,251.118
2018-06-21,251.118
2018-06-22,251.118
2018-06-23,251.118
2018-06-24,251.118
2018-06-25,251.118
2018-06-26,251.118
2018-06-27,251.118
2018-06-28,251.118
2018-06-29,251.118
2018-06-30,251.118
2018-07-01,251.323
2018-07-02,251.323
2018-07-03,251.323
2018-07-04,251.323
2018-07-05,251.323
2018-07-06,251.323
2018-07-07,251.323
2018-07-08,251.323
2018-07-09,251.323
2018-07-10,251.323
2018-07-11,251.323
2018-07-12,251.323
2018-07-13,251.323
2018-07-14,251.323
2018-07-15,251.323
2018-07-16,251.323
2018-07-17,251.323
2018-07-18,251.323
2018-07-19,251.323
2018-07-20,251.323
2018-07-21,251.323
2018-07-22,251.323
2018-07-23,251.323
2018-07-24,251.323
2018-07-25,251.323
2018-07-26,251.323
2018-07-27,251.323
2018-07-28,251.323
2018-07-29,251.323
2018-07-30,251.323
2018-07-31,251.323
2018-08-01,251.749
2018-08-02,251.749
2018-08-03,251.749
2018-08-04,251.749
2018-08-05,251.749
2018-08-06,251.749
2018-08-07,251.749
2018-08-08,251.749
2018-08-09,251.749
2018-08-10,251.749
2018-08-11,251.749
2018-08-12,251.749
2018-08-13,251.749
2018-08-14,251.749
2018-08-15,251.749
2018-08-16,251.749
2018-08-17,251.749
2018-08-18,251.749
2018-08-19,251.749
2018-08-20,251.749
2018-08-21,251.749
2018-08-22,251.749
2018-08-23,251.749
2018-08-24,251.749
2018-08-25,251.749
2018-08-26,251.749
2018-08-27,251.749
2018-08-28,251.749
2018-08-29,251.749
2018-08-30,251.749
2018-08-31,251.749
2018-09-01,252.239
2018-09-02,252.239
2018-09-03,252.239
2018-09-04,252.239
2018-09-05,252.239
2018-09-06,252.239
2018-09-07,252.239
2018-09-08,252.239
2018-09-09,252.239
2018-09-10,252.239
2018-09-11,252.239
2018-09-12,252.239
2018-09-13,252.239
2018-09-14,252.239
2018-09-15,252.239
2018-09-16,252.239
2018-09-17,252.239
2018-09-18,252.239
2018-09-19,252.239
2018-09-20,252.239
2018-09-21,252.239
2018-09-22,252.239
2018-09-23,252.239
2018-09-24,252.239
2018-09-25,252.239
2018-09-26,252.239
2018-09-27,252.239
2018-09-28,252.239
2018-09-29,252.239
2018-09-30,252.239
2018-10-01,252.862
2018-10-02,252.862
2018-10-03,252.862
2018-10-04,252.862
2018-10-05,252.862
2018-10-06,252.862
2018-10-07,252.862
2018-10-08,252.862
2018-10-09,252.862
2018-10-10,252.862
2018-10-11,252.862
2018-10-12,252.862
2018-10-13,252.862
2018-10-14,252.862
2018-10-15,252.862
2018-10-16,252.862
2018-10-17,252.862
2018-10-18,252.862
2018-10-19,252.862
2018-10-20,252.862
2018-10-21,252.862
2018-10-22,252.862
2018-10-23,252.862
2018-10-24,252.862
2018-10-25,252.862
2018-10-26,252.862
2018-10-27,252.862
2018-10-28,252.862
2018-10-29,252.862
2018-10-30,252.862
2018-10-31,252.862
2018-11-01,252.657
2018-11-02,252.657
2018-11-03,252.657
2018-11-04,252.657
2018-11-05,252.657
2018-11-06,252.657
2018-11-07,252.657
2018-11-08,252.657
2018-11-09,252.657
2018-11-10,252.657
2018-11-11,252.657
2018-11-12,252.657
2018-11-13,252.657
2018-11-14,252.657
2018-11-15,252.657
2018-11-16,252.657
2018-11-17,252.657
2018-11-18,252.657
2018-11-19,252.657
2018-11-20,252.657
2018-11-21,252.657
2018-11-22,252.657
2018-11-23,252.657
2018-11-24,252.657
2018-11-25,252.657
2018-11-26,252.657
2018-11-27,252.657
2018-11-28,252.657
2018-11-29,252.657
2018-11-30,252.657
2018-12-01,252.551
2018-12-02,252.551
2018-12-03,252.551
2018-12-04,252.551
2018-12-05,252.551
2018-12-06,252.551
2018-12-07,252.551
2018-12-08,252.551
2018-12-09,252.551
2018-12-10,252.551
2018-12-11,252.551
2018-12-12,252.551
2018-12-13,252.551
2018-12-14,252.551
2018-12-15,252.551
2018-12-16,252.551
2018-12-17,252.551
2018-12-18,252.551
2018-12-19,252.551
2018-12-20,252.551
2018-12-21,252.551
2018-12-22,252.551
2018-12-23,252.551
2018-12-24,252.551
2018-12-25,252.551
2018-12-26,252.551
2018-12-27,252.551
2018-12-28,252.551
2018-12-29,252.551
2018-12-30,252.551
2018-12-31,252.551
2019-01-01,252.47
2019-01-02,252.47
2019-01-03,252.47
2019-01-04,252.47
2019-01-05,252.47
2019-01-06,252.47
2019-01-07,252.47
2019-01-08,252.47
2019-01-09,252.47
2019-01-10,252.47
2019-01-11,252.47
2019-01-12,252.47
2019-01-13,252.47
2019-01-14,252.47
2019-01-15,252.47
2019-01-16,252.47
2019-01-17,252.47
2019-01-18,252.47
2019-01-19,252.47
2019-01-20,252.47
2019-01-21,252.47
2019-01-22,252.47
2019-01-23,252.47
2019-01-24,252.47
2019-01-25,252.47
2019-01-26,252.47
2019-01-27,252.47
2019-01-28,252.47
2019-01-29,252.47
2019-01-30,252.47
2019-01-31,252.47
2019-02-01,253.135
2019-02-02,253.135
2019-02-03,253.135
2019-02-04,253.135
2019-02-05,253.135
2019-02-06,253.135
2019-02-07,253.135
2019-02-08,253.135
2019-02-09,253.135
2019-02-10,253.135
2019-02-11,253.135
2019-02-12,253.135
2019-02-13,253.135
2019-02-14,253.135
2019-02-15,253.135
2019-02-16,253.135
2019-02-17,253.135
2019-02-18,253.135
2019-02-19,253.135
2019-02-20,253.135
2019-02-21,253.135
2019-02-22,253.135
2019-02-23,253.135
2019-02-24,253.135
2019-02-25,253.135
2019-02-26,253.135
2019-02-27,253.135
2019-02-28,253.135
2019-03-01,254.273
2019-03-02,254.273
2019-03-03,254.273
2019-03-04,254.273
2019-03-05,254.273
2019-03-06,254.273
2019-03-07,254.273
2019-03-08,254.273
2019-03-09,254.273
2019-03-10,254.273
2019-03-11,254.273
2019-03-12,254.273
2019-03-13,254.273
2019-03-14,254.273
2019-03-15,254.273
2019-03-16,254.273
2019-03-17,254.273
2019-03-18,254.273
2019-03-19,254.273
2019-03-20,254.273
2019-03-21,254.273
2019-03-22,254.273
2019-03-23,254.273
2019-03-24,254.273
2019-03-25,254.273
2019-03-26,254.273
2019-03-27,254.273
2019-03-28,254.273
2019-03-29,254.273
2019-03-30,254.273
2019-03-31,254.273
2019-04-01,255.163
2019-04-02,255.163
2019-04-03,255.163
2019-04-04,255.163
2019-04-05,255.163
2019-04-06,255.163
2019-04-07,255.163
2019-04-08,255.163
2019-04-09,255.163
2019-04-10,255.163
2019-04-11,255.163
2019-04-12,255.163
2019-04-13,255.163
2019-04-14,255.163
2019-04-15,255.163
2019-04-16,255.163
2019-04-17,255.163
2019-04-18,255.163
2019-04-19,255.163
2019-04-20,255.163
2019-04-21,255.163
2019-04-22,255.163
2019-04-23,255.163
2019-04-24,255.163
2019-04-25,255.163
2019-04-26,255.163
2019-04-27,255.163
2019-04-28,255.163
2019-04-29,255.163
2019-04-30,255.163
2019-05-01,255.325
2019-05-02,255.325
2019-05-03,255.325
2019-05-04,255.325
2019-05-05,255.325
2019-05-06,255.325
2019-05-07,255.325
2019-05-08,255.325
2019-05-09,255.325
2019-05-10,255.325
2019-05-11,255.325
2019-05-12,255.325
2019-05-13,255.325
2019-05-14,255.325
2019-05-15,255.325
2019-05-16,255.325
2019-05-17,255.325
2019-05-18,255.325
2019-05-19,255.325
2019-05-20,255.325
2019-05-21,255.325
2019-05-22,255.325
2019-05-23,255.325
2019-05-24,255.325
2019-05-25,255.325
2019-05-26,255.325
2019-05-27,255.325
2019-05-28,255.325
2019-05-29,255.325
2019-05-30,255.325
2019-05-31,255.325
2019-06-01,255.361
2019-06-02,255.361
2019-06-03,255.361
2019-06-04,255.361
2019-06-05,255.361
2019-06-06,255.361
2019-06-07,255.361
2019-06-08,255.361
2019-06-09,255.361
2019-06-10,255.361
2019-06-11,255.361
2019-06-12,255.361
2019-06-13,255.361
2019-06-14,255.361
2019-06-15,255.361
2019-06-16,255.361
2019-06-17,255.361
2019-06-18,255.361
2019-06-19,255.361
2019-06-20,255.361
2019-06-21,255.361
2019-06-22,255.361
2019-06-23,255.361
2019-06-24,255.361
2019-06-25,255.361
2019-06-26,255.361
2019-06-27,255.361
2019-06-28,255.361
2019-06-29,255.361
2019-06-30,255.361
2019-07-01,255.9
2019-07-02,255.9
2019-07-03,255.9
2019-07-04,255.9
2019-07-05,255.9
2019-07-06,255.9
2019-07-07,255.9
2019-07-08,255.9
2019-07-09,255.9
2019-07-10,255.9
2019-07-11,255.9
2019-07-12,255.9
2019-07-13,255.9
2019-07-14,255.9
2019-07-15,255.9
2019-07-16,255.9
2019-07-17,255.9
2019-07-18,255.9
2019-07-19,255.9
2019-07-20,255.9
2019-07-21,255.9
2019-07-22,255.9
2019-07-23,255.9
2019-07-24,255.9
2019-07-25,255.9
2019-07-26,255.9
2019-07-27,255.9
2019-07-28,255.9
2019-07-29,255.9
2019-07-30,255.9
2019-07-31,255.9
2019-08-01,256.179
2019-08-02,256.179
2019-08-03,256.179
2019-08-04,256.179
2019-08-05,256.179
2019-08-06,256.179
2019-08-07,256.179
2019-08-08,256.179
2019-08-09,256.179
2019-08-10,256.179
2019-08-11,256.179
2019-08-12,256.179
2019-08-13,256.179
2019-08-14,256.179
2019-08-15,256.179
2019-08-16,256.179
2019-08-17,256.179
2019-08-18,256.179
2019-08-19,256.179
2019-08-20,256.179
2019-08-21,256.179
2019-08-22,256.179
2019-08-23,256.179
2019-08-24,256.179
2019-08-25,256.179
2019-08-26,256.179
2019-08-27,256.179
2019-08-28,256.179
2019-08-29,256.179
2019-08-30,256.179
2019-08-31,256.179
2019-09-01,256.596
2019-09-02,256.596
2019-09-03,256.596
2019-09-04,256.596
2019-09-05,256.596
2019-09-06,256.596
2019-09-07,256.596
2019-09-08,256.596
2019-09-09,256.596
2019-09-10,256.596
2019-09-11,256.596
2019-09-12,256.596
2019-09-13,256.596
2019-09-14,256.596
2019-09-15,256.596
2019-09-16,256.596
2019-09-17,256.596
2019-09-18,256.596
2019-09-19,256.596
2019-09-20,256.596
2019-09-21,256.596
2019-09-22,256.596
2019-09-23,256.596
2019-09-24,256.596
2019-09-25,256.596
2019-09-26,256.596
2019-09-27,256.596
2019-09-28,256.596
2019-09-29,256.596
2019-09-30,256.596
2019-10-01,257.305
2019-10-02,257.305
2019-10-03,257.305
2019-10-04,257.305
2019-10-05,257.305
2019-10-06,257.305
2019-10-07,257.305
2019-10-08,257.305
2019-10-09,257.305
2019-10-10,257.305
2019-10-11,257.305
2019-10-12,257.305
2019-10-13,257.305
2019-10-14,257.305
2019-10-15,257.305
2019-10-16,257.305
2019-10-17,257.305
2019-10-18,257.305
2019-10-19,257.305
2019-10-20,257.305
2019-10-21,257.305
2019-10-22,257.305
2019-10-23,257.305
2019-10-24,257.305
2019-10-25,257.305
2019-10-26,257.305
2019-10-27,257.305
2019-10-28,257.305
2019-10-29,257.305
2019-10-30,257.305
2019-10-31,257.305
2019-11-01,257.788
2019-11-02,257.788
2019-11-03,257.788
2019-11-04,257.788
2019-11-05,257.788
2019-11-06,257.788
2019-11-07,257.788
2019-11-08,257.788
2019-11-09,257.788
2019-11-10,257.788
2019-11-11,257.788
2019-11-12,257.788
2019-11-13,257.788
2019-11-14,257.788
2019-11-15,257.788
2019-11-16,257.788
2019-11-17,257.788
2019-11-18,257.788
2019-11-19,257.788
2019-11-20,257.788
2019-11-21,257.788
2019-11-22,257.788
2019-11-23,257.788
2019-11-24,257.788
2019-11-25,257.788
2019-11-26,257.788
2019-11-27,257.788
2019-11-28,257.788
2019-11-29,257.788
2019-11-30,257.788
2019-12-01,258.263
2019-12-02,258.263
2019-12-03,258.263
2019-12-04,258.263
2019-12-05,258.263
2019-12-06,258.263
2019-12-07,258.263
2019-12-08,258.263
2019-12-09,258.263
2019-12-10,258.263
2019-12-11,258.263
2019-12-12,258.263
2019-12-13,258.263
2019-12-14,258.263
2019-12-15,258.263
2019-12-16,258.263
2019-12-17,258.263
2019-12-18,258.263
2019-12-19,258.263
2019-12-20,258.263
2019-12-21,258.263
2019-12-22,258.263
2019-12-23,258.263
2019-12-24,258.263
2019-12-25,258.263
2019-12-26,258.263
2019-12-27,258.263
2019-12-28,258.263
2019-12-29,258.263
2019-12-30,258.263
2019-12-31,258.263
2020-01-01,258.682
2020-01-02,258.682
2020-01-03,258.682
2020-01-04,258.682
2020-01-05,258.682
2020-01-06,258.682
2020-01-07,258.682
2020-01-08,258.682
2020-01-09,258.682
2020-01-10,258.682
2020-01-11,258.682
2020-01-12,258.682
2020-01-13,258.682
2020-01-14,258.682
2020-01-15,258.682
2020-01-16,258.682
2020-01-17,258.682
2020-01-18,258.682
2020-01-19,258.682
2020-01-20,258.682
2020-01-21,258.682
2020-01-22,258.682
2020-01-23,258.682
2020-01-24,258.682
2020-01-25,258.682
2020-01-26,258.682
2020-01-27,258.682
2020-01-28,258.682
2020-01-29,258.682
2020-01-30,258.682
2020-01-31,258.682
2020-02-01,259.007
2020-02-02,259.007
2020-02-03,259.007
2020-02-04,259.007
2020-02-05,259.007
2020-02-06,259.007
2020-02-07,259.007
2020-02-08,259.007
2020-02-09,259.007
2020-02-10,259.007
2020-02-11,259.007
2020-02-12,259.007
2020-02-13,259.007
2020-02-14,259.007
2020-02-15,259.007
2020-02-16,259.007
2020-02-17,259.007
2020-02-18,259.007
2020-02-19,259.007
2020-02-20,259.007
2020-02-21,259.007
2020-02-22,259.007
2020-02-23,259.007
2020-02-24,259.007
2020-02-25,259.007
2020-02-26,259.007
2020-02-27,259.007
2020-02-28,259.007
2020-02-29,259.007
2020-03-01,258.165
2020-03-02,258.165
2020-03-03,258.165
2020-03-04,258.165
2020-03-05,258.165
2020-03-06,258.165
2020-03-07,258.165
2020-03-08,258.165
2020-03-09,258.165
2020-03-10,258.165
2020-03-11,258.165
2020-03-12,258.165
2020-03-13,258.165
2020-03-14,258.165
2020-03-15,258.165
2020-03-16,258.165
2020-03-17,258.165
2020-03-18,258.165
2020-03-19,258.165
2020-03-20,258.165
2020-03-21,258.165
2020-03-22,258.165
2020-03-23,258.165
2020-03-24,258.165
2020-03-25,258.165
2020-03-26,258.165
2020-03-27,258.165
2020-03-28,258.165
2020-03-29,258.165
2020-03-30,258.165
2020-03-31,258.165
2020-04-01,256.094
2020-04-02,256.094
2020-04-03,256.094
2020-04-04,256.094
2020-04-05,256.094
2020-04-06,256.094
2020-04-07,256.094
2020-04-08,256.094
2020-04-09,256.094
2020-04-10,256.094
2020-04-11,256.094
2020-04-12,256.094
2020-04-13,256.094
2020-04-14,256.094
2020-04-15,256.094
2020-04-16,256.094
2020-04-17,256.094
2020-04-18,256.094
2020-04-19,256.094
2020-04-20,256.094
2020-04-21,256.094
2020-04-22,256.094
2020-04-23,256.094
2020-04-24,256.094
2020-04-25,256.094
2020-04-26,256.094
2020-04-27,256.094
2020-04-28,256.094
2020-04-29,256.094
2020-04-30,256.094
2020-05-01,255.944
2020-05-02,255.944
2020-05-03,255.944
2020-05-04,255.944
2020-05-05,255.944
2020-05-06,255.944
2020-05-07,255.944
2020-05-08,255.944
2020-05-09,255.944
2020-05-10,255.944
2020-05-11,255.944
2020-05-12,255.944
2020-05-13,255.944
2020-05-14,255.944
2020-05-15,255.944
2020-05-16,255.944
2020-05-17,255.944
2020-05-18,255.944
2020-05-19,255.944
2020-05-20,255.944
2020-05-21,255.944
2020-05-22,255.944
2020-05-23,255.944
2020-05-24,255.944
2020-05-25,255.944
2020-05-26,255.944
2020-05-27,255.944
2020-05-28,255.944
2020-05-29,255.944
2020-05-30,255.944
2020-05-31,255.944
2020-06-01,257.217
2020-06-02,257.217
2020-06-03,257.217
2020-06-04,257.217
2020-06-05,257.217
2020-06-06,257.217
2020-06-07,257.217
2020-06-08,257.217
2020-06-09,257.217
2020-06-10,257.217
2020-06-11,257.217
2020-06-12,257.217
2020-06-13,257.217
2020-06-14,257.217
2020-06-15,257.217
2020-06-16,257.217
2020-06-17,257.217
2020-06-18,257.217
2020-06-19,257.217
2020-06-20,257.217
2020-06-21,257.217
2020-06-22,257.217
2020-06-23,257.217
2020-06-24,257.217
2020-06-25,257.217
2020-06-26,257.217
2020-06-27,257.217
2020-06-28,257.217
2020-06-29,257.217
2020-06-30,257.217
2020-07-01,258.543
2020-07-02,258.543
2020-07-03,258.543
2020-07-04,258.543
2020-07-05,258.543
2020-07-06,258.543
2020-07-07,258.543
2020-07-08,258.543
2020-07-09,258.543
2020-07-10,258.543
2020-07-11,258.543
2020-07-12,258.543
2020-07-13,258.543
2020-07-14,258.543
2020-07-15,258.543
2020-07-16,258.543
2020-07-17,258.543
2020-07-18,258.543
2020-07-19,258.543
2020-07-20,258.543
2020-07-21,258.543
2020-07-22,258.543
2020-07-23,258.543
2020-07-24,258.543
2020-07-25,258.543
2020-07-26,258.543
2020-07-27,258.543
2020-07-28,258.543
2020-07-29,258.543
2020-07-30,258.543
2020-07-31,258.543
2020-08-01,259.58
2020-08-02,259.58
2020-08-03,259.58
2020-08-04,259.58
2020-08-05,259.58
2020-08-06,259.58
2020-08-07,259.58
2020-08-08,259.58
2020-08-09,259.58
2020-08-10,259.58
2020-08-11,259.58
2020-08-12,259.58
2020-08-13,259.58
2020-08-14,259.58
2020-08-15,259.58
2020-08-16,259.58
2020-08-17,259.58
2020-08-18,259.58
2020-08-19,259.58
2020-08-20,259.58
2020-08-21,259.58
2020-08-22,259.58
2020-08-23,259.58
2020-08-24,259.58
2020-08-25,259.58
2020-08-26,259.58
2020-08-27,259.58
2020-08-28,259.58
2020-08-29,259.58
2020-08-30,259.58
2020-08-31,259.58
2020-09-01,260.19
2020-09-02,260.19
2020-09-03,260.19
2020-09-04,260.19
2020-09-05,260.19
2020-09-06,260.19
2020-09-07,260.19
2020-09-08,260.19
2020-09-09,260.19
2020-09-10,260.19
2020-09-11,260.19
2020-09-12,260.19
2020-09-13,260.19
2020-09-14,260.19
2020-09-15,260.19
2020-09-16,260.19
2020-09-17,260.19
2020-09-18,260.19
2020-09-19,260.19
2020-09-20,260.19
2020-09-21,260.19
2020-09-22,260.19
2020-09-23,260.19
2020-09-24,260.19
2020-09-25,260.19
2020-09-26,260.19
2020-09-27,260.19
2020-09-28,260.19
2020-09-29,260.19
2020-09-30,260.19
2020-10-01,260.352
2020-10-02,260.352
2020-10-03,260.352
2020-10-04,260.352
2020-10-05,260.352
2020-10-06,260.352
2020-10-07,260.352
2020-10-08,260.352
2020-10-09,260.352
2020-10-10,260.352
2020-10-11,260.352
2020-10-12,260.352
2020-10-13,260.352
2020-10-14,260.352
2020-10-15,260.352
2020-10-16,260.352
2020-10-17,260.352
2020-10-18,260.352
2020-10-19,260.352
2020-10-20,260.352
2020-10-21,260.352
2020-10-22,260.352
2020-10-23,260.352
2020-10-24,260.352
2020-10-25,260.352
2020-10-26,260.352
2020-10-27,260.352
2020-10-28,260.352
2020-10-29,260.352
2020-10-30,260.352
2020-10-31,260.352
2020-11-01,260.721
2020-11-02,260.721
2020-11-03,260.721
2020-11-04,260.721
2020-11-05,260.721
2020-11-06,260.721
2020-11-07,260.721
2020-11-08,260.721
2020-11-09,260.721
2020-11-10,260.721
2020-11-11,260.721
2020-11-12,260.721
2020-11-13,260.721
2020-11-14,260.721
2020-11-15,260.721
2020-11-16,260.721
2020-11-17,260.721
2020-11-18,260.721
2020-11-19,260.721
2020-11-20,260.721
2020-11-21,260.721
2020-11-22,260.721
2020-11-23,260.721
2020-11-24,260.721
2020-11-25,260.721
2020-11-26,260.721
2020-11-27,260.721
2020-11-28,260.721
2020-11-29,260.721
2020-11-30,260.721
2020-12-01,261.564
2020-12-02,261.564
2020-12-03,261.564
2020-12-04,261.564
2020-12-05,261.564
2020-12-06,261.564
2020-12-07,261.564
2020-12-08,261.564
2020-12-09,261.564
2020-12-10,261.564
2020-12-11,261.564
2020-12-12,261.564
2020-12-13,261.564
2020-12-14,261.564
2020-12-15,261.564
2020-12-16,261.564
2020-12-17,261.564
2020-12-18,261.564
2020-12-19,261.564
2020-12-20,261.564
2020-12-21,261.564
2020-12-22,261.564
2020-12-23,261.564
2020-12-24,261.564
2020-12-25,261.564
2020-12-26,261.564
2020-12-27,261.564
2020-12-28,261.564
2020-12-29,261.564
2020-12-30,261.564
2020-12-31,261.564
2021-01-01,262.2
2021-01-02,262.2
2021-01-03,262.2
2021-01-04,262.2
2021-01-05,262.2
2021-01-06,262.2
2021-01-07,262.2
2021-01-08,262.2
2021-01-09,262.2
2021-01-10,262.2
2021-01-11,262.2
2021-01-12,262.2
2021-01-13,262.2
2021-01-14,262.2
2021-01-15,262.2
2021-01-16,262.2
2021-01-17,262.2
2021-01-18,262.2
2021-01-19,262.2
2021-01-20,262.2
2021-01-21,262.2
2021-01-22,262.2
2021-01-23,262.2
2021-01-24,262.2
2021-01-25,262.2
2021-01-26,262.2
2021-01-27,262.2
2021-01-28,262.2
2021-01-29,262.2
2021-01-30,262.2
2021-01-31,262.2
2021-02-01,263.346
2021-02-02,263.346
2021-02-03,263.346
2021-02-04,263.346
2021-02-05,263.346
2021-02-06,263.346
2021-02-07,263.346
2021-02-08,263.346
2021-02-09,263.346
2021-02-10,263.346
2021-02-11,263.346
2021-02-12,263.346
2021-02-13,263.346
2021-02-14,263.346
2021-02-15,263.346
2021-02-16,263.346
2021-02-17,263.346
2021-02-18,263.346
2021-02-19,263.346
2021-02-20,263.346
2021-02-21,263.346
2021-02-22,263.346
2021-02-23,263.346
2021-02-24,263.346
2021-02-25,263.346
2021-02-26,263.346
2021-02-27,263.346
2021-02-28,263.346
2021-03-01,265.028
2021-03-02,265.028
2021-03-03,265.028
2021-03-04,265.028
2021-03-05,265.028
2021-03-06,265.028
2021-03-07,265.028
2021-03-08,265.028
2021-03-09,265.028
2021-03-10,265.028
2021-03-11,265.028
2021-03-12,265.028
2021-03-13,265.028
2021-03-14,265.028
2021-03-15,265.028
2021-03-16,265.028
2021-03-17,265.028
2021-03-18,265.028
2021-03-19,265.028
2021-03-20,265.028
2021-03-21,265.028
2021-03-22,265.028
2021-03-23,265.028
2021-03-24,265.028
2021-03-25,265.028
2021-03-26,265.028
2021-03-27,265.028
2021-03-28,265.028
2021-03-29,265.028
2021-03-30,265.028
2021-03-31,265.028
2021-04-01,266.727
2021-04-02,266.727
2021-04-03,266.727
2021-04-04,266.727
2021-04-05,266.727
2021-04-06,266.727
2021-04-07,266.727
2021-04-08,266.727
2021-04-09,266.727
2021-04-10,266.727
2021-04-11,266.727
2021-04-12,266.727
2021-04-13,266.727
2021-04-14,266.727
2021-04-15,266.727
2021-04-16,266.727
2021-04-17,266.727
2021-04-18,266.727
2021-04-19,266.727
2021-04-20,266.727
2021-04-21,266.727
2021-04-22,266.727
2021-04-23,266.727
2021-04-24,266.727
2021-04-25,266.727
2021-04-26,266.727
2021-04-27,266.727
2021-04-28,266.727
2021-04-29,266.727
2021-04-30,266.727
2021-05-01,268.599
2021-05-02,268.599
2021-05-03,268.599
2021-05-04,268.599
2021-05-05,268.599
2021-05-06,268.599
2021-05-07,268.599
2021-05-08,268.599
2021-05-09,268.599
2021-05-10,268.599
2021-05-11,268.599
2021-05-12,268.599
2021-05-13,268.599
2021-05-14,268.599
2021-05-15,268.599
2021-05-16,268.599
2021-05-17,268.599
2021-05-18,268.599
2021-05-19,268.599
2021-05-20,268.599
2021-05-21,268.599
2021-05-22,268.599
2021-05-23,268.599
2021-05-24,268.599
2021-05-25,268.599
2021-05-26,268.599
2021-05-27,268.599
2021-05-28,268.599
2021-05-29,268.599
2021-05-30,268.599
2021-05-31,268.599
2021-06-01,270.955
2021-06-02,270.955
2021-06-03,270.955
2021-06-04,270.955
2021-06-05,270.955
2021-06-06,270.955
2021-06-07,270.955
2021-06-08,270.955
2021-06-09,270.955
